"verbatimDisposition","StandardDisposition","standard","checked"
"given in exchange with William H. Phelps, June 14,",,0,0
"Given in exchnage to Field Museum Nat'l Hist. July",,0,0
"Given to Allston Flagg, Aug 1945",,0,0
"Given to Brooklyn",,0,0
"Given to Brooklyn Mus",,0,0
"Given to Brooklyn Museum",,0,0
"Given to Brooklyn Museum - Catalogued twice See #4",,0,0
"Given to Brooklyn Museum (Discarded ?)",,0,0
"Given to Brooklyn Museum (Discarded)?",,0,0
"Given to Brooklyn Museum (Discarded?)",,0,0
"Given to Brooklyn Museum ?? Exchanged to Peabody M",,0,0
"Given to Brooklyn Museum [Returned to AMNH 441624 ",,0,0
"Given to Brooklyn Museum, 25 Apr 1938",,0,0
"Given to Brooklyn Museum; Discarded",,0,0
"Given to Brooklyn Museum; returned to AMNH",,0,0
"Given to Brooklyn Musuem",,0,0
"Given to Collection",,0,0
"Given to Department of Education, 15 Oct 1929",,0,0
"Given to Department of Education, Dec 29, 1919",,0,0
"Given to Department of Entomology, Oct 1925",,0,0
"Given to Department of Entomology-October 1925",,0,0
"Given to Dept of Pub Educ, 6 Apr 1917; Discarded 1",,0,0
"Given to Dept of Pub Educ. May 1917",,0,0
"Given to Dept of Pub. Educ., May 1917",,0,0
"Given to Dept. Education Jan. 1994",,0,0
"Given to Dept. Entomology, January 25, 1951",,0,0
"Given to Dept. of Educ. May 1917",,0,0
"Given to Dept. of Education",,0,0
"Given to Dept. of Education, Aug 1938",,0,0
"Given to Dept. of Education, July 1920",,0,0
"Given to Dept. of Education, May 1933",,0,0
"Given to Dept. of Entomlogy, Jan 28, 1951",,0,0
"Given to Dept. of Entomolgia, Jan 25,1951",,0,0
"Given to Dept. of Entomology, 25 Jan 1951",,0,0
"Given to Dept. of Entomology, Jan 25, 1951",,0,0
"Given to Dept. of Entomology, Jan. 25, 1951",,0,0
"Given to Dept. of Entomology, January 25, 1951",,0,0
"Given to Dept. of Entomology, Oct 1925",,0,0
"Given to Dept. of Entomology-October 1925",,0,0
"Given to Dept. of Preparation for bird group, July",,0,0
"Given to Dept. of Preparation for bird groups, Jul",,0,0
"Given to Dept. of Preparation for mounting in bird",,0,0
"Given to Dept. of Preparation, July 22, 1930",,0,0
"Given to Dept. of Pub Educ. May 1917",,0,0
"Given to Dept. of Pub. Educ. May 1917",,0,0
"Given to Dept. of Pub. Educ., May 1917",,0,0
"Given to Dept. of Public Istruction 1905",,0,0
"Given to Dr. E. Mayr-MCZ Dec. 1953",,0,0
"Given to Dr. Karl Koopman",,0,0
"Given to Dr. L.C. Sanford",,0,0
"Given to Dr. L.C. Sanford, 6 Dec 1917",,0,0
"Given to Dr. Sanford, 24 Dec 1932",,0,0
"Given to Dr. Sanford, Dec 24, 1932",,0,0
"Given to Dr. Sanford-Dec 24, 1932",,0,0
"Given to Dr. William H. Phelps on the occasion of ",,0,0
"Given to exchange to Canterbury Museum, Sept 21, 1",,0,0
"Given to exchange to Field Museum of Nat'l Hist. J",,0,0
"Given to Kansas Univ. Jan 1954",,0,0
"Given to Kansas Univ., Feb. 1954",,0,0
"Given to L.C. Sanford date unknown. C.O'B. 15 Nov ",,0,0
"Given to Louisiana State University, Jan 1981",,0,0
"Given to M.C.Z., Oct 7, 1931",,0,0
"Given to Major Allan Brooks at the request of L.C.",,0,0
"Given to Mexico Dep't Game",,0,0
"Given to Mexico Dep't of Game",,0,0
"Given to Michigan St. Univ.",,0,0
"Given to Michigan State University",,0,0
"Given to Miss Dickerson for Florida Group",,0,0
"Given to Miss Maud Earle, 12 Feb 1930",,0,0
"Given to Mr. Sherwood, 10 Apr 1905 (to use quills)",,0,0
"Given to Mrs. Carl Buckheister",,0,0
"Given to New Guiana Mus.",,0,0
"Given to New Guinea",,0,0
"Given to New Guinea Mus",,0,0
"Given to New Guinea Mus.",,0,0
"Given to New Guinea Museum",,0,0
"Given to Pub. Educ. May 1917",,0,0
"Given to R. Boulton in exchange",,0,0
"Given to Rothschild Coll. & renumbered AMNH #65535",,0,0
"Given to the Department of Education",,0,0
"Given to the Department of Education, 13 Apr 1944",,0,0
"Given to the Dept of Mammalogy, Nov 28, 1939",,0,0
"Given to the Mammal Dept. for exhibition in the Mu",,0,0
"Given to U.S. Customs, Nov 1940",,0,0
"Given to Union County Park Commission",,0,0
"Given to Univ. Kansas Feb. 2, '54",,0,0
"Given to Vassar College, Mar 1917",,0,0
"Given to W.H. Phelps, in exchange, 9 Sep 1941",,0,0
"Giving in exchange to Cornell University, May 1972",,0,0
"Holotype",,0,0
"HolotypeOn Loan",,0,0
"Humboldt",,0,0
"in collection","in collection",1,1
"in collection; wing missing",,0,0
"In exchange E.B. Sennelt",,0,0
"In exchange with H.K. Coale",,0,0
"In exchange with L.A. Fuertes, Dec. 11, 1925",,0,0
"In exchge for Sora (Porzana) presented by B. Horsf",,0,0
"in freezer",,0,0
"L.I. Hist. Soc.",,0,0
"Lent to N.Y. Zool. Park (Herb Knoblock), 20 Jul 19",,0,0
"Loaned to Mr. Southwick",,0,0
"Loaned to New Jersey Audubon Society",,0,0
"Lost","missing",0,1
"Lost - Cornell Univesity, 8 May 1969, A.[illeg].","missing",0,1
"LOST 6/01","missing",0,1
"LOST Oct2006","missing",0,1
"Measurements of 3 specimens of T.b leucogaster ""pr",,0,0
"missing","missing",1,1
"Missing - because Collector# incorrectly recorded ","missing",0,1
"Missing - during AMCC inventory","missing",0,1
"Missing - may be on exhibit","missing",0,1
"Missing - not found in any Ara tray in skin collec","missing",0,1
"Missing - not found in any Polioptila tray in skin","missing",0,1
"Missing - not found in skin or skeleton collection","missing",0,1
"Missing - when requested by Carla Dove, USNM, for ","missing",0,1
"Missing - when requested by Paula Veverica for int","missing",0,1
"MISSING 1/28/94 GM","missing",0,1
"MISSING 12/1976","missing",0,1
"MISSING 1995","missing",0,1
"MISSING 2/1994","missing",0,1
"MISSING 2/2","missing",0,1
"MISSING 2/2002 PAH","missing",0,1
"MISSING 2/2013 PAH","missing",0,1
"Missing 2004","missing",0,1
"missing 24 Jul 2012","missing",0,1
"Missing 25 Feb 1992 (J.T. Marshall)","missing",0,1
"MISSING 3/2013 PAH","missing",0,1
"MISSING 4/0","missing",0,1
"MISSING 5/0","missing",0,1
"MISSING 5/09","missing",0,1
"MISSING 5/1976","missing",0,1
"MISSING 6/0","missing",0,1
"MISSING 6/17/1969","missing",0,1
"MISSING 7/0","missing",0,1
"MISSING 7/14/08","missing",0,1
"MISSING 7/2008","missing",0,1
"MISSING 8/2008","missing",0,1
"MISSING 8/2011","missing",0,1
"MISSING 8/88 MTG","missing",0,1
"MISSING 9/2008","missing",0,1
"MISSING 9/9","missing",0,1
"MISSING '98","missing",0,1
"Missing July 9, 1953","missing",0,1
"Missing July 9, 1953/Discarded Aug. 27, 1959","missing",0,1
"Missing July, 9 1953","missing",0,1
"MISSING Jun2010","missing",0,1
"missing May 2012","missing",0,1
"MissingParatype","missing",0,1
"Missing, 18 Feb 1976, R.F. P[illeg]squier","missing",0,1
"MISSING?","missing",0,1
"MISSING9/04","missing",0,1
"MOUNT IN STORAGE",,0,0
"Mount placed in Biodiversity Hall, June 1998",,0,0
"Mounted - Gull Island - Exhibit, 12/7/70",,0,0
"Mounted - Sanford Hall",,0,0
"Mounted & Loaned to New Jersey Audubon Society",,0,0
"Mounted & presented to Milwaukee Museum at request",,0,0
"Mounted and Loaned to New Jersey Audubon Society",,0,0
"Mounted and presented to Mrs. Carll Tucker, Mar 19",,0,0
"Mounted and presented to William Vogt, December 19",,0,0
"Mounted for Bird Rock Group June 1901",,0,0
"Mounted for Bison and Pronghorn Group, Mar 10,1942",,0,0
"Mounted for Dr. Sanford, Dec 1933",,0,0
"Mounted for Exhibit 2/1997",,0,0
"Mounted for exhibit, 2/19/1997",,0,0
"Mounted for Exhibition in Sanford Hall",,0,0
"Mounted for Field & Specimen - Dr. Gochfelb",,0,0
"Mounted for Galapagos Group, 1938",,0,0
"Mounted for groups presented to Mr. H.P. Whitney, ",,0,0
"Mounted for groups to Mr. H.P. Whitney, November 1",,0,0
"Mounted for Kidong Valley Group Nov 1931",,0,0
"Mounted for Malay Archipelago Group - 1942",,0,0
"Mounted for Man and Bird Group - 1945",,0,0
"Mounted for Man and Bird Group, 1945",,0,0
"Mounted for Man and Bird Group-1945",,0,0
"Mounted for 'Man-Birds' alcove, Sanford Hall 1941",,0,0
"Mounted for Mr. Frederucj F. Brewster, Jan 31, 193",,0,0
"Mounted for New Caledonia (capitivity, 1904) Group",,0,0
"Mounted for New Guinea Mt. Group, April 1940",,0,0
"Mounted for New Guinea Mt. Group-April 1940",,0,0
"Mounted for plains group in African Hall - Given t",,0,0
"Mounted for Sanford Hall",,0,0
"Mounted for Sanford Hall, Dec. 1941",,0,0
"Mounted for Sanford Hall, May 1960",,0,0
"Mounted for Sanford Hall, Sept. 1982",,0,0
"Mounted for Solomon Group-1942",,0,0
"Mounted for Solomon Island Group-1942",,0,0
"Mounted for the Bower Bird Group, May 1960",,0,0
"Mounted for the Canada Spruce Group",,0,0
"Mounted for the Japanese Group, June 1960",,0,0
"Mounted for the Japanese Group, June 1961",,0,0
"Mounted for the Landscape Hall' October, 1951",,0,0
"Mounted for the Timberline Group",,0,0
"Mounted for the Whitney Dome Group",,0,0
"Mounted in Sanford Hall-discarded August 1995 PRS",,0,0
"Mounted Sanford Hall",,0,0
"Mounted- Sanford Hall",,0,0
"Mounted to groups presented to Mr. H.P. Whitney",,0,0
"Mounted-Sanford Hall",,0,0
"Mt. Duida birds sent to the M.C.Z. on behalf of Mr",,0,0
"Mt. for Forestry Hall",,0,0
"Mt. for Sanford Hall",,0,0
"Mt'd for Galapagos Group, 1938",,0,0
"Mt'd for Galapagos Group. 1938",,0,0
"Mt'd for New Guinea Mt. Group, April 1940",,0,0
"Mtd for New Guinea Mt. Group-April 1940",,0,0
"N",,0,0
"N.Y.C. Area Exhibit",,0,0
"N.Y.C. Area Exhibit - Returned to collection",,0,0
"Nat. Mus. M. Irwin",,0,0
"Nat. Muse. M. Irwin",,0,0
"Nat. Museum M. Irwin",,0,0
"Nat. Museum of Sci.",,0,0
"Nat. Museum, M. Irwin",,0,0
"Nat. Museum., M. Irwin",,0,0
"Naturalist C",,0,0
"No","voucher elsewhere",0,1
"No data, discarded 7 Apr 1941 (this outgoing note ",,0,0
"No data, discarded 9 Apr 1941",,0,0
"No.",,0,0
"No. 133 Exchange Coll. of E.A. Mearns",,0,0
"No. 421051 sent in exchange with Leiden Museum, No",,0,0
"No. 462 Exchange Coll. of E.A. Mearns",,0,0
"No. 783 Exchange Coll. of E.A. Mearne",,0,0
"No`","voucher elsewhere",0,1
"No+","voucher elsewhere",0,1
"NO=o","voucher elsewhere",0,1
"Nonpoisoned, flat; Skin discarded",,0,0
"Note: 18 Jul 1910 this bird returned to the dealer",,0,0
"Nov 1966;Exchange H.B. Hough, Ontario, Canada",,0,0
"Nov. 1903; Exchanged with J & J Mailliard",,0,0
"NYC Area Exhibit, returned to collection 1-87",,0,0
"NYC Exhibit, Sept 1983",,0,0
"OE",,0,0
"On exhibit",,0,0
"On exhibit - mount taken from Biology of Birds Hal",,0,0
"On exhibit - mounted for exhibition in Biodiversit",,0,0
"On exhibit - mounted for exhibition in Olympic For",,0,0
"On exhibit - mounted specimen formerly in Sanford ",,0,0
"On exhibit - N.Y.C. Area",,0,0
"On exhibit (Biodiversity Hall)",,0,0
"On exhibit NYC Area",,0,0
"on loan",,0,0
"On loan to Bernard Thayer, 27 Dec 1940; Not return",,0,0
"Open exchange dwith National Wildlife Federation",,0,0
"Open exchange to National Wildlife Federation",,0,0
"Open exchange to National Wildlife Refuge",,0,0
"Open exchange with National Wildlife Fed.",,0,0
"Open exchange with National Wildlife Feder.",,0,0
"Open exchange with National Wildlife Federation",,0,0
"Orig. label lost 11/1/65; duplicate label prepared",,0,0
"Paratype",,0,0
"ParatypeExchanged",,0,0
"ParatypeExchangedExchangedParatype",,0,0
"ParatypeMissing",,0,0
"ParatypeOn Loan",,0,0
"ParatypeSkeleton",,0,0
"Pesented to Cornell University, Apr 1921",,0,0
"Pres, Univ. Oklahoma - Sutton, March 1953",,0,0
"Pres. Children's Mus. - Boston, Jan 13, 1953 D.F.",,0,0
"Pres. Children's Mus. Boston - Jan 13, 1953",,0,0
"Pres. Delaware Museum-April/72",,0,0
"Pres. Entomology Dept. July, 1951",,0,0
"Pres. Entomology Dept., July 1951",,0,0
"Pres. in exchange to the N.Y. Scientific Supply Co",,0,0
"Pres. Paris Museum 1949",,0,0
"Pres. Paris Museum, 1949",,0,0
"Pres. to Blair, Univ. Tulsa 3-IV-53",,0,0
"Pres. to Centenary Colleg for Women, April 1961",,0,0
"Pres. to Centenary College for Women, April 10, 19",,0,0
"Pres. to Children"" Mus, Boston Jan 13 1953 J.F.",,0,0
"Pres. to Children's Mus., Boston, Jan 13, 1953 J.F",,0,0
"Pres. to Children's Museum, Boston, Jan 13, 1953",,0,0
"Pres. to Children's Museum, Boston, June 13, 1953 ",,0,0
"Pres. to Cornell Univ., K.C. Parkes, November 4, 1",,0,0
"Pres. to Crawford Greenewalt, Feb 1957",,0,0
"Pres. To Dep't. Conservacion De La Fauna Silvestre",,0,0
"Pres. to Dept. Conservacion DeLa Fauna Silvestre, ",,0,0
"Pres. to Dr. S.C. Ball by Dr. L.C. Sanford, Nov 19",,0,0
"Pres. to Dr. Stanley C. Ball by Dr. L.C. Sanford N",,0,0
"Pres. to Dr. Stanley C. Ball by Dr. L.C. Sanford, ",,0,0
"Pres. to Dr. Stanley C. Ball by Dr. L.C. Sanford-N",,0,0
"Pres. to Dr. Stanley C. Ball by Dr. Leonard C. San",,0,0
"Pres. to Dr. Stanley C. Ball by Dr.L.C. Sanford, N",,0,0
"Pres. to Dr. Stanley C. Ball by L.C. Sanford, Nov ",,0,0
"Pres. to Leo E. Miller by the British Guiana Museu",,0,0
"Pres. to Orlando F. Weber, Jr., February 5, 1940",,0,0
"Pres. to U.S. Customs Dept. New York, Feb 1942",,0,0
"Pres. to U.S. Customs Dept., New York - Feb 1942",,0,0
"Pres. to Western Australian Regional Laboratory. S",,0,0
"Pres. to Western Regional Laboratory of Australia ",,0,0
"Pres. U. of Okla. - Sutton, Mar '53",,0,0
"Pres. Univ. Minnesota, Duluth Branch (P.B Hofslund",,0,0
"Pres. Univ. Okla - Sutton, 1953",,0,0
"Pres. Univ. Oklahoma - Sutton, Mar 1953",,0,0
"Pres. Univ. Oklahoma - Sutton, March 1953",,0,0
"Pres. Univ. Oklahoma-Sutton, March 1953",,0,0
"Pres. Univ., Oklahoma-Sutton, March 1953",,0,0
"Present to Crawford Greenwalt, Feb 1957",,0,0
"Presented by Geo. Russell",,0,0
"Presented Entomology Dept., July 1951",,0,0
"Presented in exchange to Colorado Museum of Nat. H",,0,0
"Presented to Blair Univ. Tulse Mar 3 1953",,0,0
"Presented to Boston Children's Museum, 13 Jan 1953",,0,0
"Presented to British Museum by T. Gilliard, Oct 23",,0,0
"Presented to British Museum by T. Gilliard, Oct. 2",,0,0
"Presented to Brooklyn Chrildren's Museum for Mount",,0,0
"Presented to Bruce Museum, Gweenwich, Conn., Aug. ",,0,0
"Presented to C.E. Hellmayr, Feb 1907",,0,0
"Presented to Centenary College for Women, Hachaett",,0,0
"Presented to Children's Mus., Boston, Jan 13, 1953",,0,0
"Presented to Children's Mus., Boston, Jan 13,'53 J",,0,0
"Presented to Children's Museum - Boston 1/13/59",,0,0
"Presented to Children's Museum - Boston Jan 13, 19",,0,0
"Presented to Children's Museum - Boston, 13 Jan 19",,0,0
"Presented to Children's Museum, Boston Jan 13, 195",,0,0
"Presented to Children's Museum, Boston, 13 Jan 195",,0,0
"Presented to Children's Museum, Boston, Jan 13 195",,0,0
"Presented to Children's Museum, Boston, Jan 13, 19",,0,0
"Presented to Children's Museum, Boston, Jan 13,195",,0,0
"Presented to Children's Museum, Boston-Jan 13, 195",,0,0
"Presented to Chrildren's Museum-Boston, Jan. 13, 1",,0,0
"Presented to Chrildrn's Museum, Boston, Jan 13, 19",,0,0
"Presented to Cornell Univ.",,0,0
"Presented to Cornell University , Apr 1921",,0,0
"Presented to Cornell University April 1921",,0,0
"Presented to Cornell University Lune 8, 1952",,0,0
"Presented to Cornell University, Apr 1921",,0,0
"Presented to Cornell University, April 1921",,0,0
"Presented to Count Nils Gyldenstolpe, 4 Mar 1947",,0,0
"Presented to Crauford H.Green ualt, June 20, 1957",,0,0
"Presented to Delaware Museum, April, 1972",,0,0
"Presented to Dept. of Education",,0,0
"Presented to Dept. of Education 7/29/63",,0,0
"Presented to Dept. of Education, 29 Jul 1963",,0,0
"Presented to Dr. A. Ruschi, Brazilian National Mus",,0,0
"Presented to Dr. Dienzuh-Ming, Taiwan Museum, Apri",,0,0
"Presented to Dr. G.P. Dementiev, Moscow, U.S.S.R.,",,0,0
"Presented to Dr. Helmut Sick, Nov 1970",,0,0
"Presented to Dr. Helmut Sick, November 1930",,0,0
"Presented to Dr. L.C. Sanford",,0,0
"Presented to Dr. Ruschi, Braz. Nat. Museum, 11/22/",,0,0
"Presented to Dr. Stanley C. Ball by L.C. Sanford, ",,0,0
"Presented to Dr. William H. Phelps, November, 1960",,0,0
"Presented to Education Dept. for us in Army Museum",,0,0
"Presented to Education Dept. for use in Army Museu",,0,0
"Presented to F.T. Davison",,0,0
"Presented to F.T. Pavison",,0,0
"Presented to Fish & Wildlife Service",,0,0
"Presented to Florida State University, Tallahassee",,0,0
"Presented to G.H. Thayer by Mr. Yarwood",,0,0
"Presented to Hunter College",,0,0
"Presented to Iraq Natural History Museum, 1951",,0,0
"Presented to J.G. William, Coryndom Museum, Africa",,0,0
"Presented to J.G. Williams, Coryndom Museum, Afric",,0,0
"Presented to J.G. Williams, Coryndon Museum, Afric",,0,0
"Presented to Lachute High School, Quebec",,0,0
"Presented to M[illeg]. Crauford H. Green[illeg]alt",,0,0
"Presented to Michigan St. Univ.",,0,0
"Presented to Mr. Crauford H. Greenualt, June 20, 1",,0,0
"Presented to Mr. Crauford H. Greenualt, June 20,19",,0,0
"Presented to Mr. Crauford H. Greenwalt, June 20, 1",,0,0
"Presented to Mr. Crawford H. Greenwalt, 20 Jun 195",,0,0
"Presented to Mr. Crawford H. Greenwalt, June 20, 1",,0,0
"Presented to Mr. Crawford H. Greenwalt, June 20th ",,0,0
"Presented to Mr. Creuford H. Greenwalt, June 20, 1",,0,0
"Presented to Musee de Congo Belgue, Feb. 23, 1930",,0,0
"Presented to Paris Museum 1949",,0,0
"Presented to Peabody Museum, Jun 1951",,0,0
"Presented to Roosevelt Memorial Assoc. Aug. 1923",,0,0
"Presented to Roosevelt Memorial Assoc. Juyly 1924",,0,0
"Presented to Rutgers University, 1961",,0,0
"Presented to Rutges University-1961",,0,0
"Presented to the Academy of Natural Sciences, Phil",,0,0
"Presented to the British Museum, May 1938",,0,0
"Presented to the British Museum, May 4, 1938.",,0,0
"Presented to the U.S. Customs (Mr. John Bull), Apr",,0,0
"Presented to the U.S. Fish & Wildlife Service, Was",,0,0
"Presented to the Union Co. Park Commission, May 19",,0,0
"Presented to U.S. Cusoms Dept. New York Feb. 1942",,0,0
"Presented to U.S. Customs Dept., New York - Feb. 1",,0,0
"Presented to U.S. Customs Dept., New York-Feb 1942",,0,0
"Presented to U.S. Customs, 1 Sep 1943",,0,0
"Presented to U.S. Customs, Herbert Geller, May 16,",,0,0
"Presented to Wh. H. Phelps, Dec. 26, 1956",,0,0
"Presented-Delaware Museum, April/72",,0,0
"Presented-Wellington Mus., New Zealand-June 7, 196",,0,0
"Problem Sheet Number",,0,0
"PS",,0,0
"Purchased of F.W. Urich",,0,0
"Purchased of John H. Wise",,0,0
"Queensland Mus. Australia, Exch. to: D.P. Veynon -",,0,0
"Rec' from A.B. Lounsberry",,0,0
"Rec' from John F. Delaney",,0,0
"Rec'd exch. Acad. Nat. Sci. Oct 1938",,0,0
"Rec'd exch. Carnegie Mus. Mar. 1939",,0,0
"Rec'd exch. Newark Mus. Mar. 1939",,0,0
"Rec'd frozen Leaden hall Market, 1903",,0,0
"Received Exch. National Museum, S. Rhodesia, Dec. ",,0,0
"Received from Bronx Park",,0,0
"Received from Chas. F. Denley",,0,0
"Removed from display and returned to collection in",,0,0
"REPO by KNM",,0,0
"Returned - August 2002",,0,0
"Returned to Apolinar Maria, July 1920",,0,0
"Returned to Bishop Museum, July 1975",,0,0
"Returned to collection - 1/5/87",,0,0
"Returned to Collection - 1/87",,0,0
"Returned to collection - 9/83, N.Y.C. Area Exhibit",,0,0
"Returned to Collection - August 1996",,0,0
"Returned to Collection 1/87",,0,0
"Returned to Collection -1/87",,0,0
"Returned to Collection, 1-87",,0,0
"Returned to collection, March 1986",,0,0
"Returned to Collection-1/87",,0,0
"Returned to Collection-2/87",,0,0
"Returned to J.H. Fleming 358 Young St. Toronto Can",,0,0
"REUNITED",,0,0
"Rich in exchange from Allan Brooks, 1935",,0,0
"Sample skin sent to J.T.Z.",,0,0
"Sen in exchange to Edwin Ashby, Australia",,0,0
"Sent alive , Marqueras Is. to San Francisco",,0,0
"Sent as a gift from Dr. Sanford to Colonel Meinert",,0,0
"Sent as a gift to Col. Meinertzhagen from L.C.S., ",,0,0
"Sent as a gift to Colonel Meinertzhagen from L.C.S",,0,0
"Sent as a gift to Loxahatchee National Wild Life R",,0,0
"Sent as gift to Buffalo Mus. of Nat. Sci., 7 Jan 1",,0,0
"Sent as gift to Mexican Government, 6 Dec 1927",,0,0
"Sent as sample to a collector in Peru.",,0,0
"Sent as sample to a South American collector",,0,0
"Sent by Hamlyn to Gerard",,0,0
"Sent by Hamlyn to Gerard; Exch. to N. Car. State M",,0,0
"Sent by Hamlyn to Gerrard",,0,0
"Sent exch. Royal N.H. Museum Sweden, Gyldenstotpe,",,0,0
"Sent Exch. Royal N.H. Museum, Sweden, Gyldenstalpe",,0,0
"Sent Exchange to São Paulo Museum (F.A. Camargo) J",,0,0
"Sent in exch - Mus. Comparative Zoology, July 22, ",,0,0
"Sent in exch. E. Lehn Schioler, Aug 1926",,0,0
"Sent in exch. to Acad. of Nat'l. Sciences, Jul 192",,0,0
"Sent in exch. to Acad. of Natl. Sciences, Jul 1928",,0,0
"Sent in exch. to Academy of Natural Sciences, Apri",,0,0
"Sent in exch. to Bishop Mus. April 1925",,0,0
"Sent in exch. to Bishop Mus. April 1928",,0,0
"Sent in exch. to Bishop Museum Apr 1928",,0,0
"Sent in exch. to Bishop Museum, Apr 1928",,0,0
"Sent in exch. to Bishop Museum, April 1928",,0,0
"Sent in exch. to Brooklyn Museum, 19 Aug 1927",,0,0
"Sent in exch. to Carnegie Museum, May 1927",,0,0
"Sent in exch. to Carnegie Museum-May 1927",,0,0
"Sent in exch. to E. Lechn Schioler, Jan 1927",,0,0
"Sent in exch. to E. Lehn Schioler, Jan 1927",,0,0
"Sent in exch. to E. Lehn Schiöler, Jan 1927",,0,0
"Sent in exch. to E. Lehn Schioler, January 1927",,0,0
"Sent in exch. to Edwin Ashby, Australia",,0,0
"Sent in exch. to H.B. Conover Field Mus., Oct 7, 1",,0,0
"Sent in exch. to J. Berlioz, Oct 26, 1932",,0,0
"Sent in exch. to M.C.Z., April 1929",,0,0
"Sent in exch. to M.C.Z., July 22, 1932",,0,0
"Sent in exch. to Paris Mus., June 6, 1929",,0,0
"Sent in exch. to Tahiti Mus., May 1928",,0,0
"Sent in exch. to Tahiti Museum 1928",,0,0
"Sent in Exch. to the ICELAND MUSEUM NAT. HIST., Ju",,0,0
"Sent in exch. to the Senckenberg Museum, Dec 1926",,0,0
"Sent in exch. to Tring Mus. 9 Jul 1928",,0,0
"Sent in exch. to Tring Mus. July 9, 1928",,0,0
"Sent in exch. to Tring Mus., July 1928",,0,0
"Sent in exch. to Tring Mus., July 9, 1928",,0,0
"Sent in exch. to Tring Museum, July 9, 1928",,0,0
"Sent in exch. to U.S. Nat. Mus., Mar 1928",,0,0
"Sent in Exch. Univ. Florida, Prof. Pierce Brodkorb",,0,0
"Sent in exch. Univ. of Florida, Prof. Pierre Brodk",,0,0
"Sent in Exch. Univer. Florida Prof. Pierce Brodkor",,0,0
"Sent in Exch. Zoolobisches, Museum, Amsterdam, Mar",,0,0
"Sent in exch. Zoologisches Museum, Amsterdam, Marc",,0,0
"Sent in exch. Zoologishes Museum, Amsterdam, March",,0,0
"Sent in exch. Zoologishes Museum, Amsterday, Mar 2",,0,0
"Sent in exchan. to Occidental College, Calif., Oct",,0,0
"Sent in Exchange - Berlioz - Muséum l'Historie Nat",,0,0
"Sent in exchange - W.E. Clyle Todd (?) Carnegie",,0,0
"Sent in exchange Academy of Nat. Sci., April 30, 1",,0,0
"Sent in exchange Alexander Koenig Mus. Bokn, Germa",,0,0
"Sent in exchange Alexander Koenig Museum, Bonn, Ge",,0,0
"Sent in exchange to Acad. of Nat. Sciences, Jul 19",,0,0
"Sent in exchange to Academy Nat. Sciences, April 1",,0,0
"Sent in exchange to Academy of Nat. Sciences, Apri",,0,0
"Sent in exchange to Academy of National Sciences, ",,0,0
"Sent in exchange to Academy of Natural Sciences, A",,0,0
"Sent in exchange to Academy of Natural Sciences, P",,0,0
"Sent in exchange to Ashby, Australia",,0,0
"Sent in exchange to Berlin Museum, Dec 1968",,0,0
"Sent in exchange to Bishop Mus., April 1928",,0,0
"Sent in exchange to Bishop Museum , April 19, 1928",,0,0
"Sent in exchange to Bishop Museum , April 1928",,0,0
"Sent in exchange to Bishop Museum Apr 1928",,0,0
"Sent in exchange to Bishop Museum, Apr 1928",,0,0
"Sent in exchange to Bishop Museum, April 19, 1928",,0,0
"Sent in exchange to Bishop Museum, April 1928",,0,0
"Sent in exchange to Bishop Museum, April 1928.",,0,0
"Sent in exchange to Bishop Museum-April 1928",,0,0
"Sent in exchange to Bocage Mus.- Lisbon, Portugal.",,0,0
"Sent in exchange to Bristish Museum, 21 Aug 1975",,0,0
"Sent in exchange to Brooklyn Mus., Aug, 1927",,0,0
"Sent in exchange to Brooklyn Museum Aug. 19/1927",,0,0
"Sent in exchange to Brooklyn Museum, 19 Aug 1927",,0,0
"Sent in exchange to Brooklyn Museum, Aug. 18/1927",,0,0
"Sent in exchange to Brooklyn Museum, August 19,192",,0,0
"Sent in exchange to Carnagie Mus. 1 Apr 1975",,0,0
"Sent in exchange to Carnegie Mus. 1 Dec 1975",,0,0
"Sent in exchange to Carnegie Mus., April 1975",,0,0
"Sent in exchange to Carnegie Mus., March 1929",,0,0
"Sent in exchange to Carnegie Museum, 29 April 1977",,0,0
"Sent in exchange to Carnegie Museum, Apr 1928",,0,0
"Sent in exchange to Carnegie Museum, April 1928",,0,0
"Sent in exchange to Cleveland Museum, Jun 1927",,0,0
"Sent in exchange to Colonel Meinertzhagen, May 192",,0,0
"Sent in exchange to Colonel Meinertzhagin, Decembe",,0,0
"Sent in exchange to Cornell University",,0,0
"Sent in exchange to D.[P ?]. Dickey, Aug 29, 1928",,0,0
"Sent in exchange to Dr. A. Jacobi, Steatlicke Muse",,0,0
"Sent in exchange to Dr. E. Stresemann Oct 26, 1932",,0,0
"Sent in exchange to Dr. Joseph Grinnell, Univ. of ",,0,0
"Sent in exchange to Dr. Joseph Grinnell, Universit",,0,0
"Sent in exchange to Dr. Kuroda-Japan, April 1928",,0,0
"Sent in exchange to Dr. Stoltzman, Warsaw Mus., Ap",,0,0
"Sent in exchange to Dr. Stoltzmann, Warsaw Mus., A",,0,0
"Sent in exchange to Dr. Stresemann-Berlin Museum, ",,0,0
"Sent in exchange to E. Lehn Schioder, Jan.1927",,0,0
"Sent in exchange to E. Lehn Schiolen, Jan 1927",,0,0
"Sent in exchange to E. Lehn Schioler Jan. 1927",,0,0
"Sent in exchange to E. Lehn Schioler, Jan 1927",,0,0
